0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,0.000000000000000000e+00
6.250000000000000000e-02,0.000000000000000000e+00
8.333333333333332871e-02,0.000000000000000000e+00
1.041666666666666574e-01,0.000000000000000000e+00
1.250000000000000000e-01,1.082010697424325985e-01
1.458333333333333148e-01,2.409725060397445440e-01
1.666666666666666574e-01,-3.329945725880763263e-02
1.875000000000000000e-01,1.727659954030248413e-01
2.083333333333333148e-01,3.347777238490808882e-01
2.291666666666666574e-01,-1.714496968728834447e-01
2.500000000000000000e-01,1.750584833094842585e-03
2.708333333333333148e-01,7.318265815948727937e-01
2.916666666666666297e-01,5.748135331855397379e-01
3.125000000000000000e-01,-1.646139214716549892e-01
3.333333333333333148e-01,-6.437205050387473371e-03
3.541666666666666297e-01,6.942485526912463012e-01
3.750000000000000000e-01,5.119257506071804853e-01
3.958333333333333148e-01,-2.195108917021033612e-01
4.166666666666666297e-01,-1.204907946834843369e-02
4.375000000000000000e-01,5.645303401691325051e-01
4.583333333333333148e-01,2.762817338224050623e-01
4.791666666666666297e-01,-4.485349101415574413e-01
5.000000000000000000e-01,-2.431832708226014939e-01
5.208333333333332593e-01,4.653789150777482009e-01
5.416666666666666297e-01,2.653524064908410196e-01
5.625000000000000000e-01,-4.533156653763621424e-01
5.833333333333332593e-01,-2.300543647502378830e-01
6.041666666666666297e-01,4.766669319548276773e-01
6.250000000000000000e-01,2.800064524583814052e-01
6.458333333333332593e-01,-1.634382011151738201e-01
6.666666666666666297e-01,2.303751017475941243e-01
6.875000000000000000e-01,6.350071911587591433e-01
7.083333333333332593e-01,2.374166985937056218e-01
7.291666666666666297e-01,-1.459677494360658301e-01
7.500000000000000000e-01,2.926353785834598931e-01
7.708333333333332593e-01,3.837996132705705499e-01
7.916666666666666297e-01,-2.250349327905347696e-01
8.125000000000000000e-01,-7.972012044996135138e-02
8.333333333333332593e-01,7.257988513352533477e-01
8.541666666666666297e-01,5.730948226026200132e-01
8.750000000000000000e-01,-2.212064515781420049e-01
8.958333333333332593e-01,-7.521166368263676461e-02
9.166666666666666297e-01,7.204570039158015859e-01
9.375000000000000000e-01,5.416554847091115121e-01
9.583333333333332593e-01,-2.592652173842551200e-01
9.791666666666666297e-01,-1.977958563091117838e-01
1.000000000000000000e+00,2.112237673889443279e-01
1.020833333333333259e+00,-1.690734326223668482e-01
1.041666666666666519e+00,-9.185550402506499346e-01
1.062500000000000000e+00,-7.645801392335636049e-01
1.083333333333333259e+00,5.200903806204637547e-03
1.104166666666666519e+00,-1.527801126534609200e-01
1.125000000000000000e+00,-8.994286480883997292e-01
1.145833333333333259e+00,-7.613237708467177622e-01
1.166666666666666519e+00,-3.833134655148695558e-02
1.187500000000000000e+00,-2.047430317717596759e-01
1.208333333333333259e+00,-9.146598619030686939e-01
1.229166666666666519e+00,-7.839952555625717689e-01
1.250000000000000000e+00,-8.406989004528703235e-02
1.270833333333333259e+00,-2.228319766133589619e-01
1.291666666666666519e+00,-8.788834545083181737e-01
1.312500000000000000e+00,-7.526669800388839926e-01
1.333333333333333259e+00,-9.524927626505019784e-02
1.354166666666666519e+00,-2.127928091954311707e-01
1.375000000000000000e+00,-8.223006250118196636e-01
1.395833333333333259e+00,-7.021728604443367994e-01
1.416666666666666519e+00,-8.548636279061083698e-02
1.437500000000000000e+00,-2.070025886047480723e-01
1.458333333333333259e+00,-7.279480278157625106e-01
1.479166666666666519e+00,-5.835338981043518558e-01
1.500000000000000000e+00,-4.300034216964121470e-03
1.520833333333333259e+00,-1.159760549921073913e-01
1.541666666666666519e+00,-5.563694639438723222e-01
1.562500000000000000e+00,-3.866686966871155651e-01
1.583333333333333259e+00,1.690752073724690607e-01
1.604166666666666519e+00,6.525188598069875390e-02
1.625000000000000000e+00,-4.642604403031991289e-01
1.645833333333333259e+00,-3.711967768695831893e-01
1.666666666666666519e+00,1.747542789025440246e-01
1.687500000000000000e+00,7.698590020934248379e-02
1.708333333333333259e+00,-4.440950798739211614e-01
1.729166666666666519e+00,-3.527744108466801531e-01
1.750000000000000000e+00,1.856186634836047844e-01
1.770833333333333259e+00,8.578706420664206078e-02
1.791666666666666519e+00,-3.250128161266387927e-01
1.812500000000000000e+00,-1.573597390206962210e-01
1.833333333333333259e+00,3.896759013878838829e-01
1.854166666666666519e+00,2.975993184264742464e-01
1.875000000000000000e+00,-2.291873161746880161e-01
1.895833333333333259e+00,-1.006591016844247122e-01
1.916666666666666519e+00,4.779554934664700383e-01
1.937500000000000000e+00,4.022564101297103623e-01
1.958333333333333259e+00,-1.252914123946553548e-01
1.979166666666666519e+00,-1.369062025256306825e-02
2.000000000000000000e+00,2.840878086420735027e-01
2.020833333333333037e+00,2.196423894234045271e-02
2.041666666666666519e+00,-2.320542986642166738e-01
2.062500000000000000e+00,1.133404087561780127e-01
2.083333333333333037e+00,8.769817133502355588e-02
2.104166666666666519e+00,-2.522358347236559606e-01
2.125000000000000000e+00,8.333015989490166753e-02
2.145833333333333037e+00,2.409796040245888449e-01
2.166666666666666519e+00,-2.525961711408777344e-01
