0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-5.291485065555190034e-04
4.166666666666666435e-02,3.895289180797239939e-04
6.250000000000000000e-02,7.495621584863698108e-04
8.333333333333332871e-02,-1.709566921460207490e-04
1.041666666666666574e-01,2.485984511215915196e-04
1.250000000000000000e-01,1.294482847569064206e-04
1.458333333333333148e-01,1.867703851260124094e-05
1.666666666666666574e-01,-1.761360085114300545e-04
1.875000000000000000e-01,-3.903830520254441801e-04
2.083333333333333148e-01,-9.757206658523665324e-04
2.291666666666666574e-01,-1.045255006367587156e-02
2.500000000000000000e-01,-4.034995832800063187e-02
2.708333333333333148e-01,-6.909474351996085228e-02
2.916666666666666297e-01,-8.081771155486187908e-02
3.125000000000000000e-01,-7.802396166818033330e-02
3.333333333333333148e-01,-1.024671940908028489e-01
3.541666666666666297e-01,-1.338951905633959383e-01
3.750000000000000000e-01,-1.315475456788870734e-01
3.958333333333333148e-01,-1.328231231333726614e-01
4.166666666666666297e-01,-1.709452573776964468e-01
4.375000000000000000e-01,-1.768196225212209094e-01
4.583333333333333148e-01,-1.613431302142919188e-01
4.791666666666666297e-01,-1.907340646833019515e-01
5.000000000000000000e-01,-2.088581552207769976e-01
5.208333333333332593e-01,-2.040090550441983064e-01
5.416666666666666297e-01,-2.115953926699355447e-01
5.625000000000000000e-01,-2.204900864715448883e-01
5.833333333333332593e-01,-2.244855232552959157e-01
6.041666666666666297e-01,-1.942135928155480640e-01
6.250000000000000000e-01,-2.371814549371198400e-01
6.458333333333332593e-01,-2.546491492443916371e-01
6.666666666666666297e-01,-2.184131049089725884e-01
6.875000000000000000e-01,-2.227168967785584375e-01
7.083333333333332593e-01,-2.594629809013488941e-01
7.291666666666666297e-01,-2.857927583343993216e-01
7.500000000000000000e-01,-2.941749580222601246e-01
7.708333333333332593e-01,-2.954872640725807464e-01
7.916666666666666297e-01,-2.918263850848454855e-01
8.125000000000000000e-01,-3.073924639629070921e-01
8.333333333333332593e-01,-2.462427598065477508e-01
8.541666666666666297e-01,-2.693576899063789831e-01
8.750000000000000000e-01,-3.292337924591173248e-01
8.958333333333332593e-01,-2.305892988609143934e-01
9.166666666666666297e-01,-2.680235345351138498e-01
9.375000000000000000e-01,-3.097412363742471086e-01
9.583333333333332593e-01,-2.400697073444901797e-01
9.791666666666666297e-01,-2.129833078159708570e-01
1.000000000000000000e+00,-3.352965361590243276e-01
1.020833333333333259e+00,-2.839414084384515036e-01
1.041666666666666519e+00,-2.039211723963210154e-01
1.062500000000000000e+00,-2.951434353644879494e-01
1.083333333333333259e+00,-2.493388151140480957e-01
1.104166666666666519e+00,-2.163197061567245782e-01
1.125000000000000000e+00,-2.748967408494809028e-01
1.145833333333333259e+00,-2.718015985961841352e-01
1.166666666666666519e+00,-2.481938851058123063e-01
1.187500000000000000e+00,-2.686370812173817235e-01
1.208333333333333259e+00,-2.848139402934175557e-01
1.229166666666666519e+00,-2.915525802540432920e-01
1.250000000000000000e+00,-2.876850426410109129e-01
1.270833333333333259e+00,-2.811422992043262070e-01
1.291666666666666519e+00,-2.681860562147813098e-01
1.312500000000000000e+00,-2.602936471332806256e-01
1.333333333333333259e+00,-2.572163520311074869e-01
1.354166666666666519e+00,-2.549297467876696643e-01
1.375000000000000000e+00,-2.518728671953924803e-01
1.395833333333333259e+00,-2.488464612745122650e-01
1.416666666666666519e+00,-2.448446566295539029e-01
1.437500000000000000e+00,-2.481519254811441755e-01
1.458333333333333259e+00,-2.565970823310719240e-01
1.479166666666666519e+00,-2.319486621209811972e-01
1.500000000000000000e+00,-2.022931226170445740e-01
1.520833333333333259e+00,-1.939036067032073873e-01
1.541666666666666519e+00,-1.901604150511948532e-01
1.562500000000000000e+00,-2.126429620277825450e-01
1.583333333333333259e+00,-2.148472343361094161e-01
1.604166666666666519e+00,-2.091026287344304180e-01
1.625000000000000000e+00,-2.045472297322019628e-01
1.645833333333333259e+00,-2.045221933639114198e-01
1.666666666666666519e+00,-2.031782141824782784e-01
1.687500000000000000e+00,-2.017442159029281257e-01
1.708333333333333259e+00,-1.946477639721679864e-01
1.729166666666666519e+00,-1.638339131035806417e-01
1.750000000000000000e+00,-2.270718948066443588e-01
1.770833333333333259e+00,-2.236429988348946907e-01
1.791666666666666519e+00,-2.038123439740964216e-01
1.812500000000000000e+00,-2.440177399669059000e-01
1.833333333333333259e+00,-2.065688152516909071e-01
1.854166666666666519e+00,-1.899664475913729333e-01
1.875000000000000000e+00,-1.289064222581837171e-01
1.895833333333333259e+00,-1.570095301751344152e-01
1.916666666666666519e+00,-2.283904231070881252e-01
1.937500000000000000e+00,-1.728923365999737172e-01
1.958333333333333259e+00,-1.651427935693012827e-01
1.979166666666666519e+00,-1.757617216263618332e-01
2.000000000000000000e+00,-1.775027487895037837e-01
2.020833333333333037e+00,-1.701107982328871060e-01
2.041666666666666519e+00,-1.613317172402171096e-01
2.062500000000000000e+00,-1.605404053860253200e-01
2.083333333333333037e+00,-1.524732900443632744e-01
2.104166666666666519e+00,-1.636600329868542758e-01
2.125000000000000000e+00,-1.412817831773294230e-01
2.145833333333333037e+00,-1.371740411473627574e-01
2.166666666666666519e+00,-1.404627671854310478e-01
2.187500000000000000e+00,-1.462714412699810396e-01
2.208333333333333037e+00,-1.582890568378587659e-01
2.229166666666666519e+00,-1.548130210605860313e-01
2.250000000000000000e+00,-1.303058659846882961e-01
2.270833333333333037e+00,-1.400832249249974737e-01
2.291666666666666519e+00,-1.496506355170375002e-01
2.312500000000000000e+00,-1.171241433866230253e-01
2.333333333333333037e+00,-1.227562682915692704e-01
2.354166666666666519e+00,-1.456402738302573496e-01
2.375000000000000000e+00,-1.590387840830382871e-01
2.395833333333333037e+00,-1.602212660999393634e-01
2.416666666666666519e+00,-1.604514944735662141e-01
2.437500000000000000e+00,-1.501454264748538492e-01
2.458333333333333037e+00,-1.421597790407931328e-01
2.479166666666666519e+00,-1.378789966916835752e-01
